task_name,feedback_loop,directive,task_iteration,validation,learning,filtered
"participate in all levels of bioproduct development, including proposing new products, performing market analyses, designing and performing experiments, and collaborating with operations and quality control teams during product launches.",0.0,0.0,0.0,0.0,0.0,1.0
"participate in campus and community events, such as giving presentations to the public.",0.0,0.47368421052631576,0.3508771929824561,0.0,0.15789473684210525,0.017543859649122806
participate in campus and community events.,0.0,0.40384615384615385,0.3076923076923077,0.0,0.0,0.28846153846153844
"participate in cultural and literary activities, such as traveling abroad and attending performing arts events.",0.0,0.0,0.0,0.0,0.6617647058823529,0.3382352941176471
participate in mediation and dispute resolution.,0.0,0.2947976878612717,0.27167630057803466,0.0,0.19653179190751446,0.23699421965317918
"participate in new product planning or market research, including studying the potential need for new products.",0.0,0.0,0.0,0.0,0.0,1.0
participate in preparation of product usage and precautionary label instructions.,0.0,0.0,0.0,0.0,0.0,1.0
"participate in research or testing of computerized automotive applications, such as telemetrics, intelligent transportation systems, artificial intelligence, or automatic control.",0.0,0.0,0.0,0.0,0.0,1.0
"participate in seminars, workshops, or other professional activities to keep abreast of developments in anesthesiology.",0.0,0.0,0.0,0.0,0.0,1.0
"participate in student recruitment, registration, and placement activities.",0.0,0.625,0.1875,0.0,0.0,0.1875
"participate in the administration of municipal elections, such as preparation or distribution of ballots, appointment or training of election officers, or tabulation or certification of results.",0.0,0.0,0.0,0.0,0.0,1.0
participate in the development or implementation of clinical trial protocols.,0.0,0.0,0.0,0.0,0.0,1.0
participate in the development or implementation of online marketing strategy.,0.0,0.0,0.0,0.0,0.0,1.0
"participate in the hiring process by reviewing credentials, conducting interviews, or making hiring decisions or recommendations.",0.0,0.31521739130434784,0.5434782608695652,0.0,0.0,0.14130434782608695
"participate in the inspection, grading, sorting, storage, and post-harvest treatment of crops.",0.0,0.36363636363636365,0.0,0.0,0.0,0.6363636363636364
participate in the preparation of reports or scientific publications.,0.0,0.0,0.0,0.0,0.0,1.0
"participate in the recruitment of employees through job fairs, career days, or advertising plans.",0.0,0.3173076923076923,0.5,0.0,0.0,0.18269230769230768
"participate in the research, development, or manufacturing of medicinal and pharmaceutical preparations.",0.0,0.31868131868131866,0.25274725274725274,0.0,0.4065934065934066,0.02197802197802198
participate in the work of subordinates to facilitate productivity or to overcome difficult aspects of work.,0.0,0.6736596736596736,0.22144522144522144,0.0,0.037296037296037296,0.0675990675990676
"perform a variety of duties as requested by client, such as obtaining household supplies or running errands.",0.0,0.5609756097560976,0.0,0.0,0.0,0.43902439024390244
"perform accounting and bookkeeping activities, such as invoicing, maintaining financial records, budgeting, and handling cash.",0.0,0.32075471698113206,0.14150943396226415,0.0,0.3867924528301887,0.1509433962264151
"perform accounting duties, such as bookkeeping, billing customers for services, or maintaining inventories.",0.0,0.40789473684210525,0.0,0.0,0.32894736842105265,0.2631578947368421
"perform accounting duties, such as recording daily cash flow, preparing bank deposits, or generating financial statements.",0.0,0.25,0.0,0.0,0.4782608695652174,0.2717391304347826
perform administrative duties such as serving as department head.,0.0,0.0,0.0,0.0,0.0,1.0
"perform administrative duties, such as compiling and maintaining records, completing forms, preparing reports, or composing correspondence.",0.0,0.0,0.0,0.0,0.0,1.0
"perform administrative support tasks, such as proofreading, transcribing handwritten information, or operating calculators or computers to work with pay records, invoices, balance sheets, or other documents.",0.0,0.0,0.0,0.0,0.0,1.0
"perform administrative tasks such as applying for grants, developing budgets, negotiating contracts, and designing and printing programs and other promotional materials.",0.0,0.40816326530612246,0.4897959183673469,0.0,0.0,0.10204081632653061
"perform before live audiences, or in television, radio, or movie productions.",0.0,0.6486486486486487,0.0,0.0,0.0,0.35135135135135137
"perform bookkeeping duties, such as credits or collections, preparing and sending financial statements or bills, and keeping financial records.",0.0,0.0,0.0,0.0,0.0,1.0
"perform clerical duties such as composing, typing and proofreading documents, scheduling appointments and meetings, handling mail and posting public notices.",0.0,0.5,0.0,0.0,0.0,0.5
"perform clerical duties such as typing, proofreading, and sorting mail.",0.0,0.0,0.0,0.0,0.0,1.0
"perform complex calculations as part of the analysis and evaluation of data, using computers.",0.0861244019138756,0.35406698564593303,0.1339712918660287,0.0,0.3684210526315789,0.05741626794258373
perform computations and apply methods of numerical analysis to data.,0.0,0.0,0.0,0.0,0.0,1.0
"perform computer programming, data analysis, or software development for geographic information systems (gis) applications, including the maintenance of existing systems or research and development for future enhancements.",0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,0.0,0.18181818181818182
"perform cost-benefit analyses to compare operating programs, review financial requests, or explore alternative financing methods.",0.0,0.36904761904761907,0.2976190476190476,0.0,0.0,0.3333333333333333
perform data backups and disaster recovery operations.,0.0,0.22448979591836735,0.19387755102040816,0.0,0.3877551020408163,0.19387755102040816
"perform database verifications, using computers.",0.0,0.0,0.0,0.0,0.4,0.6
"perform detailed calculations to compute and establish manufacturing, construction, or installation standards or specifications.",0.0,0.0,0.0,0.0,0.4358974358974359,0.5641025641025641
"perform experiments and computer modeling to study the nature, structure, and physical and chemical properties of metals and their alloys, and their responses to applied forces.",0.0,0.15873015873015872,0.1746031746031746,0.0,0.6428571428571429,0.023809523809523808
"perform financial calculations, such as amounts due, interest charges, balances, discounts, equity, and principal.",0.0823045267489712,0.45267489711934156,0.1646090534979424,0.0,0.25925925925925924,0.0411522633744856
"perform general office duties, such as filing, answering telephones, and handling routine correspondence.",0.0,0.0,0.0,0.0,0.0,1.0
"perform geospatial data building, modeling, or analysis, using advanced spatial analysis, data manipulation, or cartography software.",0.2798053527980535,0.2141119221411192,0.19464720194647203,0.0,0.25547445255474455,0.05596107055961071
"perform humorous and serious interpretations of emotions, actions, and situations, using body movements, facial expressions, and gestures.",0.0,0.639751552795031,0.0,0.0,0.0,0.36024844720496896
"perform initial debugging procedures by reviewing configuration files, logs, or code pieces to determine breakdown source.",0.4508744038155803,0.11128775834658187,0.06820349761526232,0.10794912559618441,0.2410174880763116,0.02066772655007949
"perform laboratory procedures following protocols including deoxyribonucleic acid (dna) sequencing, cloning and extraction, ribonucleic acid (rna) purification, or gel electrophoresis.",0.0,0.0,0.0,0.0,0.0,1.0
"perform mathematical modeling of underground or surface water resources, such as floodplains, ocean coastlines, streams, rivers, or wetlands.",0.0,0.0,0.0,0.0,0.0,1.0
perform monitoring activities to ensure that ships comply with international regulations and standards for life saving equipment and pollution preventatives.,0.0,0.0,0.0,0.0,0.0,1.0
perform narration of productions or present announcements.,0.0,0.0,0.0,0.0,0.0,1.0
perform needs assessments or consult with clients to determine the types of research and information required.,0.0,0.39814814814814814,0.24074074074074073,0.0,0.23148148148148148,0.12962962962962962
"perform ongoing hardware and software maintenance operations, including installing or upgrading hardware or software.",0.0,0.3855421686746988,0.0,0.0,0.42168674698795183,0.1927710843373494
"perform or direct revision, repair, or expansion of existing programs to increase operating efficiency or adapt to new requirements.",0.2898089171974522,0.32802547770700635,0.18471337579617833,0.0,0.13694267515923567,0.06050955414012739
perform or direct web site updates.,0.0,0.0,0.0,0.0,0.0,1.0
"perform or evaluate research, such as detailed company or industry analyses, to inform financial forecasting, decision making, or valuation.",0.07801418439716312,0.2624113475177305,0.2765957446808511,0.0,0.34397163120567376,0.03900709219858156
"perform or interpret the outcomes of diagnostic imaging procedures including magnetic resonance imaging (mri), computer tomography (ct), positron emission tomography (pet), nuclear cardiology treadmill studies, mammography, or ultrasound.",0.0,0.0,0.0,0.0,0.0,1.0
perform other adjunctive therapies or treatment techniques in addition to massage.,0.0,0.0,0.0,0.0,0.45714285714285713,0.5428571428571428
"perform quality control audits to ensure accuracy, completeness, or proper usage of clinical systems and data.",0.0,0.0,0.0,0.0,0.0,1.0
perform risk analyses so that appropriate countermeasures can be developed.,0.0,0.23853211009174313,0.3623853211009174,0.0963302752293578,0.2798165137614679,0.022935779816513763
perform risk assessments and execute tests of data processing system to ensure functioning of data processing activities and security measures.,0.15698924731182795,0.15913978494623657,0.1010752688172043,0.043010752688172046,0.535483870967742,0.004301075268817204
"perform routine system administrative functions such as troubleshooting, back-ups, and upgrades.",0.16005616005616005,0.24956124956124956,0.07476307476307477,0.02106002106002106,0.4117234117234117,0.08283608283608283
"perform searches for qualified job candidates, using sources such as computer databases, networking, internet recruiting resources, media advertisements, job fairs, recruiting firms, or employee referrals.",0.0,0.3902439024390244,0.4878048780487805,0.0,0.0,0.12195121951219512
perform securities valuation or pricing.,0.0,0.0,0.0,0.0,0.0,1.0
perform security analyses of developed or packaged software components.,0.10655737704918032,0.28688524590163933,0.12704918032786885,0.10655737704918032,0.3524590163934426,0.020491803278688523
