"occupation_id","task_id","onet_task_id","task_statement","task_family_id","task_type","time_share_prior","value_centrality","bargaining_power_weight","role_criticality","ai_support_observability","source_mix","source_confidence","notes"
"occ_27_3023_00","task_occ_27_3023_00_22647","22647","Conduct taped or filmed interviews or narratives.","cluster_drafting","Core","0.0095","0.5430","0.4819","supporting","0.2850","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5455","seeded_from_onet_task_inventory"
"occ_27_3023_00","task_occ_27_3023_00_22648","22648","Develop ideas or material for columns or commentaries by analyzing and interpreting news, current issues, or personal experiences.","cluster_analysis","Core","0.0095","0.6430","0.6745","supporting","0.1015","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5855","seeded_from_onet_task_inventory"
"occ_27_3023_00","task_occ_27_3023_00_22649","22649","Communicate with readers, viewers, advertisers, or the general public via mail, email, or telephone.","cluster_coordination","Core","0.0089","0.6582","0.6524","supporting","0.2600","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5705","seeded_from_onet_task_inventory"
"occ_27_3023_00","task_occ_27_3023_00_22650","22650","Write online blog entries that address news developments or offer additional information, opinions, or commentary on news events.","cluster_drafting","Core","0.0430","0.6658","0.5532","supporting","0.2850","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6445","seeded_from_onet_task_inventory"
"occ_27_3023_00","task_occ_27_3023_00_22651","22651","Assign stories to other reporters or duties to production staff.","cluster_documentation","Core","0.0083","0.4434","0.3092","supporting","0.2805","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6070","seeded_from_onet_task_inventory"
"occ_27_3023_00","task_occ_27_3023_00_22652","22652","Write columns, editorials, commentaries, or reviews that interpret events or offer opinions.","cluster_qa_review","Core","0.0077","0.5286","0.5102","supporting","0.2410","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6240","seeded_from_onet_task_inventory"
"occ_27_3031_00","task_occ_27_3031_00_1764","1764","Respond to requests for information from the media or designate an appropriate spokesperson or information source.","cluster_drafting","Core","0.1144","0.7862","0.6412","core","0.4340","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6210","seeded_from_onet_task_inventory"
"occ_27_3031_00","task_occ_27_3031_00_1765","1765","Establish or maintain cooperative relationships with representatives of community, consumer, employee, or public interest groups.","cluster_relationship_management","Core","0.0353","0.8422","0.9353","core","0.5105","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5820","seeded_from_onet_task_inventory"
"occ_27_3031_00","task_occ_27_3031_00_1767","1767","Confer with production or support personnel to produce or coordinate production of advertisements or promotions.","cluster_coordination","Core","0.0274","0.6706","0.5789","supporting","0.3150","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6345","seeded_from_onet_task_inventory"
"occ_27_3031_00","task_occ_27_3031_00_1768","1768","Arrange public appearances, lectures, contests, or exhibits for clients to increase product or service awareness or to promote goodwill.","cluster_client_interaction","Core","0.0309","0.7402","0.6849","core","0.3115","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6380","seeded_from_onet_task_inventory"
"occ_27_3031_00","task_occ_27_3031_00_1769","1769","Study the objectives, promotional policies, or needs of organizations to develop public relations strategies that will influence public opinion or promote ideas, products, or services.","cluster_drafting","Core","0.1056","0.7182","0.6018","core","0.4340","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6255","seeded_from_onet_task_inventory"
"occ_27_3031_00","task_occ_27_3031_00_1770","1770","Confer with other managers to identify trends or key group interests or concerns or to provide advice on business decisions.","cluster_oversight_strategy","Core","0.0344","0.9098","0.9519","core","0.1790","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5860","seeded_from_onet_task_inventory"
"occ_27_3031_00","task_occ_27_3031_00_1771","1771","Consult with advertising agencies or staff to arrange promotional campaigns in all types of media for products, organizations, or individuals.","cluster_client_interaction","Core","0.0261","0.6720","0.6454","supporting","0.3115","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5840","seeded_from_onet_task_inventory"
"occ_27_3031_00","task_occ_27_3031_00_1772","1772","Coach client representatives in effective communication with the public or with employees.","cluster_client_interaction","Core","0.1070","0.8844","0.7686","core","0.3115","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6650","seeded_from_onet_task_inventory"
"occ_27_3031_00","task_occ_27_3031_00_1773","1773","Prepare or deliver speeches to further public relations objectives.","cluster_drafting","Core","0.0257","0.5058","0.4786","supporting","0.4340","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6075","seeded_from_onet_task_inventory"
"occ_27_3031_00","task_occ_27_3031_00_1774","1774","Purchase advertising space or time as required to promote client's product or agenda.","cluster_client_interaction","Supplemental","0.0192","0.4028","0.4892","optional","0.3115","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5980","seeded_from_onet_task_inventory"
"occ_27_3031_00","task_occ_27_3031_00_1775","1775","Plan or conduct market or public opinion research to test products or determine potential for product success, communicating results to client or management.","cluster_client_interaction","Core","0.0301","0.7278","0.6777","core","0.3115","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6380","seeded_from_onet_task_inventory"
"occ_27_3031_00","task_occ_27_3031_00_19809","19809","Coordinate public responses to environmental management incidents or conflicts.","cluster_coordination","Supplemental","0.0287","0.5192","0.4911","supporting","0.3150","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5945","seeded_from_onet_task_inventory"
"occ_27_3031_00","task_occ_27_3031_00_19810","19810","Develop marketing campaigns for environmental technologies or services.","cluster_drafting","Supplemental","0.0200","0.2552","0.3332","optional","0.4340","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5855","seeded_from_onet_task_inventory"
"occ_27_3031_00","task_occ_27_3031_00_19811","19811","Develop plans or materials to communicate organizational activities that are beneficial to the environment, public safety, or other important social issues.","cluster_drafting","Core","0.0301","0.5678","0.5145","supporting","0.4340","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6255","seeded_from_onet_task_inventory"
"occ_27_3031_00","task_occ_27_3031_00_20554","20554","Write press releases or other media communications to promote clients.","cluster_client_interaction","Core","0.1152","0.9216","0.7901","core","0.3115","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6380","seeded_from_onet_task_inventory"
"occ_27_3031_00","task_occ_27_3031_00_20555","20555","Plan or direct development or communication of programs to maintain favorable public or stockholder perceptions of an organization's accomplishments, agenda, or environmental responsibility.","cluster_drafting","Core","0.1092","0.7614","0.6268","core","0.4340","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6255","seeded_from_onet_task_inventory"
"occ_27_3031_00","task_occ_27_3031_00_20557","20557","Prepare or edit organizational publications, such as employee newsletters or stockholders' reports, for internal or external audiences.","cluster_documentation","Core","0.0314","0.5364","0.4929","supporting","0.0695","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4110","seeded_from_onet_task_inventory"
"occ_27_3031_00","task_occ_27_3031_00_23951","23951","Post and update content on the company's Web site and social media outlets.","cluster_execution_routine","Core","0.1092","0.6614","0.4524","supporting","0.4135","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6275","seeded_from_onet_task_inventory"
"occ_27_3041_00","task_occ_27_3041_00_1776","1776","Prepare, rewrite and edit copy to improve readability, or supervise others who do this work.","cluster_drafting","Core","0.0587","0.8084","0.6515","core","0.2230","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6220","seeded_from_onet_task_inventory"
"occ_27_3041_00","task_occ_27_3041_00_1777","1777","Read copy or proof to detect and correct errors in spelling, punctuation, and syntax.","cluster_drafting","Core","0.0638","0.8518","0.6766","core","0.2230","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5455","seeded_from_onet_task_inventory"
"occ_27_3041_00","task_occ_27_3041_00_1778","1778","Allocate print space for story text, photos, and illustrations according to space parameters and copy significance, using knowledge of layout principles.","cluster_drafting","Supplemental","0.0501","0.5640","0.5097","supporting","0.2230","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5055","seeded_from_onet_task_inventory"
"occ_27_3041_00","task_occ_27_3041_00_1779","1779","Plan the contents of publications according to the publication's style, editorial policy, and publishing requirements.","cluster_oversight_strategy","Core","0.0552","0.9800","0.9042","core","0.1850","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5755","seeded_from_onet_task_inventory"
"occ_27_3041_00","task_occ_27_3041_00_1780","1780","Verify facts, dates, and statistics, using standard reference sources.","cluster_qa_review","Core","0.0623","0.8994","0.8175","core","0.0130","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3795","seeded_from_onet_task_inventory"
"occ_27_3041_00","task_occ_27_3041_00_1781","1781","Review and approve proofs submitted by composing room prior to publication production.","cluster_qa_review","Core","0.0530","0.8188","0.7707","core","0.0130","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3930","seeded_from_onet_task_inventory"
"occ_27_3041_00","task_occ_27_3041_00_1782","1782","Develop story or content ideas, considering reader or audience appeal.","cluster_drafting","Core","0.0609","0.8270","0.6623","core","0.2230","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5950","seeded_from_onet_task_inventory"
"occ_27_3041_00","task_occ_27_3041_00_1783","1783","Oversee publication production, including artwork, layout, computer typesetting, and printing, ensuring adherence to deadlines and budget requirements.","cluster_oversight_strategy","Core","0.0573","0.9800","0.9042","core","0.1850","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5845","seeded_from_onet_task_inventory"
"occ_27_3041_00","task_occ_27_3041_00_1784","1784","Confer with management and editorial staff members regarding placement and emphasis of developing news stories.","cluster_drafting","Core","0.0552","0.7774","0.6335","core","0.2230","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5950","seeded_from_onet_task_inventory"
"occ_27_3041_00","task_occ_27_3041_00_1785","1785","Assign topics, events and stories to individual writers or reporters for coverage.","cluster_drafting","Core","0.0480","0.7154","0.5975","core","0.2230","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5950","seeded_from_onet_task_inventory"
"occ_27_3041_00","task_occ_27_3041_00_1786","1786","Read, evaluate and edit manuscripts or other materials submitted for publication, and confer with authors regarding changes in content, style or organization, or publication.","cluster_analysis","Core","0.0623","0.9394","0.8577","core","0.0595","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4110","seeded_from_onet_task_inventory"
"occ_27_3041_00","task_occ_27_3041_00_1787","1787","Monitor news-gathering operations to ensure utilization of all news sources, such as press releases, telephone contacts, radio, television, wire services, and other reporters.","cluster_documentation","Supplemental","0.0552","0.5574","0.3973","supporting","0.6125","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5145","seeded_from_onet_task_inventory"
"occ_27_3041_00","task_occ_27_3041_00_1788","1788","Meet frequently with artists, typesetters, layout personnel, marketing directors, and production managers to discuss projects and resolve problems.","cluster_oversight_strategy","Core","0.0431","0.9672","0.8968","core","0.1850","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6205","seeded_from_onet_task_inventory"
"occ_27_3041_00","task_occ_27_3041_00_1789","1789","Supervise and coordinate work of reporters and other editors.","cluster_coordination","Core","0.0559","0.9236","0.8517","core","0.6085","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5495","seeded_from_onet_task_inventory"
"occ_27_3041_00","task_occ_27_3041_00_1790","1790","Make manuscript acceptance or revision recommendations to the publisher.","cluster_decision_support","Supplemental","0.0405","0.7290","0.7572","core","0.4755","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5970","seeded_from_onet_task_inventory"
"occ_27_3041_00","task_occ_27_3041_00_1791","1791","Select local, state, national, and international news items received from wire services, based on assessment of items' significance and interest value.","cluster_analysis","Supplemental","0.0523","0.6826","0.7087","supporting","0.0595","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3710","seeded_from_onet_task_inventory"
"occ_27_3041_00","task_occ_27_3041_00_1792","1792","Interview and hire writers and reporters or negotiate contracts, royalties, and payments for authors or freelancers.","cluster_drafting","Supplemental","0.0076","0.2986","0.3558","optional","0.2230","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5550","seeded_from_onet_task_inventory"
"occ_27_3041_00","task_occ_27_3041_00_1793","1793","Direct the policies and departments of newspapers, magazines and other publishing establishments.","cluster_oversight_strategy","Supplemental","0.0494","0.8378","0.8217","core","0.1850","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5355","seeded_from_onet_task_inventory"
"occ_27_3041_00","task_occ_27_3041_00_1794","1794","Arrange for copyright permissions.","cluster_drafting","Supplemental","0.0077","0.3048","0.3594","optional","0.2230","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5055","seeded_from_onet_task_inventory"
